temp;heat_load[kW];electrical_load[kW];PV[W/Wp]
17,1;0;0,270812099;0
17,3;0;0,369680008;0,01
17,6;0,299060826;0,6046704;0,03
17,9;0;0,684194588;0,11
19;1,794364954;0,260782021;0,3
19,5;0,897182477;0,153316902;0,51
19,6;0;0,125375972;0,62
19,7;0;0,13898822;0,64
21;0;0,250035509;0,66
21,1;0,598121651;0,189138609;0,71
21;0,598121651;1,121935838;0,64
22,1;0;0,641924975;0,51
19,6;0;0,37182931;0,4
20,6;0,299060826;0,296603727;0,3
16,9;0,598121651;0,669865906;0,2
14,9;1,196243303;0,438457684;0,08
15,3;0;0,552370709;0,01
15;0;0,466398614;0
14,8;0,299060826;0,432009777;0
14,8;0;0,191287911;0
14,5;0;0,275827138;0
14,1;0;0,240721866;0
14,8;0;0,272244967;0
14,4;0;0,260782021;0
15,1;0;0,270812099;0
15,2;0;0,369680008;0,02
16,3;0,299060826;0,6046704;0,08
17,7;0;0,684194588;0,2
17,7;1,794364954;0,260782021;0,35
18,1;0,897182477;0,153316902;0,38
17,7;0;0,125375972;0,37
18;0;0,13898822;0,37
18,2;0;0,250035509;0,41
18,4;0,598121651;0,189138609;0,55
18,4;0,598121651;1,121935838;0,62
18,4;0;0,641924975;0,54
18,1;0;0,37182931;0,36
17,8;0,299060826;0,296603727;0,21
17,2;0,598121651;0,669865906;0,1
16;1,196243303;0,438457684;0,05
15,8;0;0,552370709;0,02
16;0;0,466398614;0
16,1;0,299060826;0,432009777;0
16,1;0;0,191287911;0
16,3;0;0,275827138;0
16,3;0;0,240721866;0
16,1;0;0,272244967;0
15,9;0;0,260782021;0
15,4;0;0,270812099;0
15,2;0;0,369680008;0,01
14,9;0,299060826;0,6046704;0,09
14;0;0,684194588;0,21
14,5;1,794364954;0,260782021;0,26
14,4;0,897182477;0,153316902;0,33
14,6;0;0,125375972;0,4
15,7;0;0,13898822;0,29
14,9;0;0,250035509;0,18
14,8;0,598121651;0,189138609;0,21
15,9;0,598121651;1,121935838;0,24
16,3;0;0,641924975;0,28
16,4;0;0,37182931;0,24
16;0,299060826;0,296603727;0,15
16,3;0,598121651;0,669865906;0,13
15,5;1,196243303;0,438457684;0,06
15,3;0;0,552370709;0,02
14,5;0;0,466398614;0
14,2;0,299060826;0,432009777;0
14;0;0,191287911;0
13,7;0;0,583889143;0
14;0;0,187421206;0
14;0;0,211449566;0
14,1;0;0,212250511;0
14,1;0;0,165795682;0
14,1;0;0,219459019;0,01
14,2;0;0,202639167;0,03
14,7;0,257447406;0,704831887;0,05
15,5;2,574474058;0,790533037;0,07
16;0,128723703;0,20904673;0,1
16,4;0;0,347610271;0,13
17,3;0;0,904267273;0,13
18,3;2,445750355;0,429306695;0,14
18,6;0,772342217;0,422098187;0,22
18,7;0;1,100498878;0,35
18,9;0;0,535832423;0,41
19,7;0;0,408482116;0,34
19,4;3,99043479;0,142568268;0,29
19,4;0,386171109;0,436515203;0,25
18,5;0,90106592;0,63915437;0,15
16,4;0;0,504595555;0,04
15,4;0;0,494984211;0
14,3;0;0,241084543;0
13,6;0;0,18501837;0
13,5;0;0,275827138;0
12,8;0;0,240721866;0
13,7;0;0,272244967;0
14,1;0;0,260782021;0
14,5;0;0,270812099;0
14,9;0;0,369680008;0,01
15,6;0,299060826;0,6046704;0,07
17,5;0;0,684194588;0,12
19;1,794364954;0,260782021;0,18
21,6;0,897182477;0,153316902;0,27
22,6;0;0,125375972;0,32
23;0;0,13898822;0,37
22,7;0;0,250035509;0,5
23;0,598121651;0,189138609;0,54
20,7;0,598121651;1,121935838;0,4
19,4;0;0,641924975;0,39
18,8;0;0,37182931;0,5
18,9;0,299060826;0,296603727;0,45
18,8;0,598121651;0,669865906;0,3
18,6;1,196243303;0,438457684;0,14
18,6;0;0,552370709;0,03
18,7;0;0,466398614;0
18,8;0,299060826;0,432009777;0
18,5;0;0,191287911;0
18,2;0;0,275827138;0
18,2;0;0,240721866;0
18,3;0;0,272244967;0
18,7;0;0,260782021;0
18,2;0;0,270812099;0
17,8;0;0,369680008;0,02
18,3;0,299060826;0,6046704;0,12
20;0;0,684194588;0,27
20,4;1,794364954;0,260782021;0,43
22,2;0,897182477;0,153316902;0,59
22,6;0;0,125375972;0,72
22,6;0;0,13898822;0,81
23,7;0;0,250035509;0,86
23,9;0,598121651;0,189138609;0,87
23;0,598121651;1,121935838;0,83
23,2;0;0,641924975;0,74
21,8;0;0,37182931;0,61
18,7;0,299060826;0,296603727;0,46
19,4;0,598121651;0,669865906;0,3
18,6;1,196243303;0,438457684;0,14
18,4;0;0,552370709;0,03
17,9;0;0,466398614;0
18,2;0,299060826;0,432009777;0
18,1;0;0,191287911;0
18;0;0,275827138;0
18,3;0;0,240721866;0
18,2;0;0,272244967;0
18,2;0;0,260782021;0
17,9;0;0,270812099;0
17,9;0;0,369680008;0,01
17,8;0,299060826;0,6046704;0,08
17,8;0;0,684194588;0,23
16,5;1,794364954;0,260782021;0,41
17;0,897182477;0,153316902;0,55
16,8;0;0,125375972;0,68
16,5;0;0,13898822;0,78
17,5;0;0,250035509;0,84
17,8;0,598121651;0,189138609;0,83
19,2;0,598121651;1,121935838;0,72
19,5;0;0,641924975;0,55
19,5;0;0,37182931;0,39
19,4;0,299060826;0,296603727;0,26
19,2;0,598121651;0,669865906;0,2
18,6;1,196243303;0,438457684;0,11
18,1;0;0,552370709;0,02
17,9;0;0,466398614;0
17,7;0,299060826;0,432009777;0
17,8;0;0,191287911;0
17,3;0;0,275827138;0
17;0;0,240721866;0
16,9;0;0,272244967;0
17;0;0,260782021;0
16,9;0;0,270812099;0
17;0;0,369680008;0,01
17,9;0,299060826;0,6046704;0,07
18,8;0;0,684194588;0,16
21,1;1,794364954;0,260782021;0,28
22,6;0,897182477;0,153316902;0,4
23,9;0;0,125375972;0,42
25,1;0;0,13898822;0,41
26,8;0;0,250035509;0,48
27,5;0,598121651;0,189138609;0,56
27,7;0,598121651;1,121935838;0,57
27,9;0;0,641924975;0,49
26,8;0;0,37182931;0,25
23,5;0,299060826;0,296603727;0,06
23,2;0,598121651;0,669865906;0,03
23;1,196243303;0,438457684;0,01
21,7;0;0,552370709;0
21,3;0;0,466398614;0
20,7;0,299060826;0,432009777;0
19,9;0;0,191287911;0
20,2;0;0,275827138;0
19,8;0;0,240721866;0
19,8;0;0,272244967;0
20,5;0;0,260782021;0
20,7;0;0,270812099;0
20,8;0;0,369680008;0,01
21;0,299060826;0,6046704;0,05
22,5;0;0,684194588;0,13
24,1;1,794364954;0,260782021;0,2
25,5;0,897182477;0,153316902;0,25
27;0;0,125375972;0,38
28,3;0;0,13898822;0,5
29,5;0;0,250035509;0,51
31,2;0,598121651;0,189138609;0,61
31,7;0,598121651;1,121935838;0,69
31,8;0;0,641924975;0,64
29,2;0;0,37182931;0,49
25,7;0,299060826;0,296603727;0,21
26,8;0,598121651;0,669865906;0,04
25,2;1,196243303;0,438457684;0,01
24,5;0;0,552370709;0
24,2;0;0,466398614;0
23,3;0,299060826;0,432009777;0
23,1;0;0,191287911;0
23,1;0;0,275827138;0
22,7;0;0,240721866;0
22,2;0;0,272244967;0
22,5;0;0,260782021;0
21,8;0;0,270812099;0
21,2;0;0,369680008;0,01
21,7;0,299060826;0,6046704;0,07
22,1;0;0,684194588;0,2
23,4;1,794364954;0,260782021;0,3
23,9;0,897182477;0,153316902;0,36
24,9;0;0,125375972;0,55
24,9;0;0,13898822;0,76
24,6;0;0,250035509;0,8
25,2;0,598121651;0,189138609;0,75
25,9;0,598121651;1,121935838;0,67
26,6;0;0,641924975;0,54
27,3;0;0,37182931;0,45
27,4;0,299060826;0,296603727;0,4
26,3;0,598121651;0,669865906;0,26
22,8;1,196243303;0,438457684;0,1
21,7;0;0,552370709;0,02
21,1;0;0,466398614;0
20,2;0,299060826;0,432009777;0
20,5;0;0,191287911;0
20,4;0;0,583889143;0
19,7;0;0,187421206;0
19,5;0;0,211449566;0
19,4;0;0,212250511;0
18,5;0;0,165795682;0
17,3;0;0,219459019;0,01
17,5;0;0,202639167;0,06
18,5;0,257447406;0,704831887;0,17
19,2;2,574474058;0,790533037;0,3
20,3;0,128723703;0,20904673;0,4
21;0;0,347610271;0,28
20,8;0;0,904267273;0,11
20,7;2,445750355;0,429306695;0,25
21,1;0,772342217;0,422098187;0,31
22,3;0;1,100498878;0,38
20,2;0;0,535832423;0,55
16;0;0,408482116;0,44
19,2;3,99043479;0,142568268;0,29
19,5;0,386171109;0,436515203;0,22
18,4;0,90106592;0,63915437;0,12
17,4;0;0,504595555;0,03
17,4;0;0,494984211;0
16,8;0;0,241084543;0
16,7;0;0,18501837;0
16,6;0;0,275827138;0
16,9;0;0,240721866;0
16,6;0;0,272244967;0
16,8;0;0,260782021;0
17,1;0;0,270812099;0
17;0;0,369680008;0,01
17,5;0,299060826;0,6046704;0,08
18,1;0;0,684194588;0,17
19,4;1,794364954;0,260782021;0,31
20;0,897182477;0,153316902;0,5
19,7;0;0,125375972;0,67
18,5;0;0,13898822;0,79
18,7;0;0,250035509;0,82
18,1;0,598121651;0,189138609;0,75
15,6;0,598121651;1,121935838;0,65
15,9;0;0,641924975;0,59
16,9;0;0,37182931;0,51
17,6;0,299060826;0,296603727;0,37
17,9;0,598121651;0,669865906;0,23
17,9;1,196243303;0,438457684;0,1
16,6;0;0,552370709;0,02
16;0;0,466398614;0
16,2;0,299060826;0,432009777;0
16,2;0;0,191287911;0
16,1;0;0,275827138;0
16,3;0;0,240721866;0
16,2;0;0,272244967;0
15,9;0;0,260782021;0
15,9;0;0,270812099;0
15,3;0;0,369680008;0,02
15,9;0,299060826;0,6046704;0,1
16,1;0;0,684194588;0,24
16,5;1,794364954;0,260782021;0,4
17,3;0,897182477;0,153316902;0,56
18,5;0;0,125375972;0,69
19;0;0,13898822;0,79
19,9;0;0,250035509;0,81
20,3;0,598121651;0,189138609;0,7
20,1;0,598121651;1,121935838;0,64
20,3;0;0,641924975;0,64
20,1;0;0,37182931;0,53
19,9;0,299060826;0,296603727;0,4
19,8;0,598121651;0,669865906;0,26
19,4;1,196243303;0,438457684;0,12
18,6;0;0,552370709;0,02
18,1;0;0,466398614;0
17,4;0,299060826;0,432009777;0
17,3;0;0,191287911;0
16,8;0;0,275827138;0
15,9;0;0,240721866;0
15;0;0,272244967;0
14,9;0;0,260782021;0
14,3;0;0,270812099;0
13,5;0;0,369680008;0
14,3;0,299060826;0,6046704;0,07
15,6;0;0,684194588;0,24
16,8;1,794364954;0,260782021;0,3
17,7;0,897182477;0,153316902;0,36
18,1;0;0,125375972;0,51
18,9;0;0,13898822;0,45
20,1;0;0,250035509;0,36
20,6;0,598121651;0,189138609;0,38
20,5;0,598121651;1,121935838;0,29
20,3;0;0,641924975;0,29
20,3;0;0,37182931;0,36
20,4;0,299060826;0,296603727;0,27
19,7;0,598121651;0,669865906;0,17
18,4;1,196243303;0,438457684;0,1
17,2;0;0,552370709;0,02
16,1;0;0,466398614;0
15,9;0,299060826;0,432009777;0
16,2;0;0,191287911;0
16,7;0;0,275827138;0
17,1;0;0,240721866;0
17,3;0;0,272244967;0
16,9;0;0,260782021;0
17,1;0;0,270812099;0
16,8;0;0,369680008;0,01
17,3;0,299060826;0,6046704;0,04
17;0;0,684194588;0,15
16,7;1,794364954;0,260782021;0,34
16,8;0,897182477;0,153316902;0,51
17,2;0;0,125375972;0,53
17,8;0;0,13898822;0,52
18,1;0;0,250035509;0,4
18,9;0,598121651;0,189138609;0,25
19;0,598121651;1,121935838;0,18
20,2;0;0,641924975;0,14
20,9;0;0,37182931;0,12
21,6;0,299060826;0,296603727;0,09
21,4;0,598121651;0,669865906;0,06
19,1;1,196243303;0,438457684;0,03
18;0;0,552370709;0
18,2;0;0,466398614;0
17,9;0,299060826;0,432009777;0
17,9;0;0,191287911;0
16,6;0;0,275827138;0
16,6;0;0,240721866;0
16,7;0;0,272244967;0
16,9;0;0,260782021;0
15,9;0;0,270812099;0
15,8;0;0,369680008;0,01
17,5;0,299060826;0,6046704;0,07
19;0;0,684194588;0,2
19,9;1,794364954;0,260782021;0,36
21;0,897182477;0,153316902;0,52
20,8;0;0,125375972;0,65
21,8;0;0,13898822;0,75
22,4;0;0,250035509;0,8
22,8;0,598121651;0,189138609;0,8
22,4;0,598121651;1,121935838;0,75
23,7;0;0,641924975;0,65
24,4;0;0,37182931;0,53
24,2;0,299060826;0,296603727;0,4
23,5;0,598121651;0,669865906;0,24
21;1,196243303;0,438457684;0,1
19,8;0;0,552370709;0,02
19,7;0;0,466398614;0
18,6;0,299060826;0,432009777;0
18,4;0;0,191287911;0
18,5;0;0,275827138;0
17,7;0;0,240721866;0
17,9;0;0,272244967;0
17,2;0;0,260782021;0
17,3;0;0,270812099;0
17,4;0;0,369680008;0
17,6;0,299060826;0,6046704;0,03
17,3;0;0,684194588;0,07
16,9;1,794364954;0,260782021;0,11
17,6;0,897182477;0,153316902;0,18
18,2;0;0,125375972;0,17
18,5;0;0,13898822;0,13
19,2;0;0,250035509;0,16
20;0,598121651;0,189138609;0,18
19,9;0,598121651;1,121935838;0,19
20,6;0;0,641924975;0,17
20,5;0;0,37182931;0,25
18,3;0,299060826;0,296603727;0,31
17,2;0,598121651;0,669865906;0,19
17,2;1,196243303;0,438457684;0,06
17,2;0;0,552370709;0,01
16,6;0;0,466398614;0
15,8;0,299060826;0,432009777;0
15,2;0;0,191287911;0
15,5;0;0,583889143;0
15,1;0;0,187421206;0
15,2;0;0,211449566;0
15;0;0,212250511;0
15;0;0,165795682;0
15,1;0;0,219459019;0,01
16;0;0,202639167;0,06
17,3;0,257447406;0,704831887;0,17
16,8;2,574474058;0,790533037;0,32
17,7;0,128723703;0,20904673;0,47
18,7;0;0,347610271;0,61
17,9;0;0,904267273;0,71
16,6;2,445750355;0,429306695;0,78
17;0,772342217;0,422098187;0,8
16,8;0;1,100498878;0,71
16,6;0;0,535832423;0,62
17,5;0;0,408482116;0,53
18;3,99043479;0,142568268;0,4
17,8;0,386171109;0,436515203;0,24
17,5;0,90106592;0,63915437;0,1
17,5;0;0,504595555;0,02
17,3;0;0,494984211;0
17;0;0,241084543;0
16,6;0;0,18501837;0
16,1;0;0,275827138;0
15,9;0;0,240721866;0
15,6;0;0,272244967;0
14,7;0;0,260782021;0
14,6;0;0,270812099;0
14,1;0;0,369680008;0
14,7;0,299060826;0,6046704;0,05
15,7;0;0,684194588;0,18
16,5;1,794364954;0,260782021;0,35
16,7;0,897182477;0,153316902;0,51
17,6;0;0,125375972;0,65
18,4;0;0,13898822;0,75
19,2;0;0,250035509;0,8
19,9;0,598121651;0,189138609;0,8
21,5;0,598121651;1,121935838;0,74
21,8;0;0,641924975;0,6
21,9;0;0,37182931;0,41
21,5;0,299060826;0,296603727;0,25
21;0,598121651;0,669865906;0,14
20,5;1,196243303;0,438457684;0,07
20,2;0;0,552370709;0,02
20;0;0,466398614;0
19;0,299060826;0,432009777;0
17,8;0;0,191287911;0
18;0;0,275827138;0
17,8;0;0,240721866;0
18;0;0,272244967;0
17,2;0;0,260782021;0
17,2;0;0,270812099;0
16,8;0;0,369680008;0
16,8;0,299060826;0,6046704;0,03
17,4;0;0,684194588;0,13
18,3;1,794364954;0,260782021;0,25
18,3;0,897182477;0,153316902;0,3
20,3;0;0,125375972;0,4
20,8;0;0,13898822;0,57
22,6;0;0,250035509;0,67
23,6;0,598121651;0,189138609;0,71
24,1;0,598121651;1,121935838;0,7
24,3;0;0,641924975;0,62
23,9;0;0,37182931;0,47
23,8;0,299060826;0,296603727;0,26
22,3;0,598121651;0,669865906;0,1
21,3;1,196243303;0,438457684;0,03
20,5;0;0,552370709;0,01
19,8;0;0,466398614;0
19,6;0,299060826;0,432009777;0
19,3;0;0,191287911;0
19,1;0;0,275827138;0
18,9;0;0,240721866;0
18,6;0;0,272244967;0
17,6;0;0,260782021;0
17,8;0;0,270812099;0
17,4;0;0,369680008;0
19;0,299060826;0,6046704;0,02
20,4;0;0,684194588;0,08
21,8;1,794364954;0,260782021;0,25
23,3;0,897182477;0,153316902;0,48
23;0;0,125375972;0,65
22,8;0;0,13898822;0,75
22,3;0;0,250035509;0,81
21,6;0,598121651;0,189138609;0,82
20,7;0,598121651;1,121935838;0,78
20,6;0;0,641924975;0,7
18,7;0;0,37182931;0,57
19,4;0,299060826;0,296603727;0,41
19,4;0,598121651;0,669865906;0,25
19,5;1,196243303;0,438457684;0,1
19,2;0;0,552370709;0,02
18,9;0;0,466398614;0
18,8;0,299060826;0,432009777;0
19,3;0;0,191287911;0
19,2;0;0,275827138;0
18,9;0;0,240721866;0
18,4;0;0,272244967;0
18,2;0;0,260782021;0
17,7;0;0,270812099;0
17,7;0;0,369680008;0,01
17,6;0,299060826;0,6046704;0,06
17,9;0;0,684194588;0,19
18,2;1,794364954;0,260782021;0,35
19,8;0,897182477;0,153316902;0,51
19,7;0;0,125375972;0,64
20,9;0;0,13898822;0,73
20,6;0;0,250035509;0,79
20,9;0,598121651;0,189138609;0,8
21,2;0,598121651;1,121935838;0,76
21,9;0;0,641924975;0,65
21,8;0;0,37182931;0,52
21,4;0,299060826;0,296603727;0,39
20,9;0,598121651;0,669865906;0,24
19,7;1,196243303;0,438457684;0,09
18,4;0;0,552370709;0,01
17,5;0;0,466398614;0
16,9;0,299060826;0,432009777;0
17,9;0;0,191287911;0
18,1;0;0,275827138;0
18;0;0,240721866;0
18,3;0;0,272244967;0
18;0;0,260782021;0
18,3;0;0,270812099;0
18,4;0;0,369680008;0
18,4;0,299060826;0,6046704;0,06
18,2;0;0,684194588;0,18
18,3;1,794364954;0,260782021;0,31
17,9;0,897182477;0,153316902;0,38
17,7;0;0,125375972;0,37
18,6;0;0,13898822;0,36
18,8;0;0,250035509;0,51
19,4;0,598121651;0,189138609;0,5
19,8;0,598121651;1,121935838;0,26
20,5;0;0,641924975;0,13
21,1;0;0,37182931;0,09
21,3;0,299060826;0,296603727;0,05
21;0,598121651;0,669865906;0,03
20,4;1,196243303;0,438457684;0,01
20,1;0;0,552370709;0
19,1;0;0,466398614;0
18,4;0,299060826;0,432009777;0
18,2;0;0,191287911;0
18,3;0;0,275827138;0
17,6;0;0,240721866;0
17,4;0;0,272244967;0
17,1;0;0,260782021;0
16,9;0;0,270812099;0
16,4;0;0,369680008;0
15,8;0,299060826;0,6046704;0,02
15,8;0;0,684194588;0,05
16,2;1,794364954;0,260782021;0,2
17,4;0,897182477;0,153316902;0,48
19,3;0;0,125375972;0,69
19,9;0;0,13898822;0,75
20,8;0;0,250035509;0,53
21,6;0,598121651;0,189138609;0,31
20,5;0,598121651;1,121935838;0,38
21,5;0;0,641924975;0,46
21,8;0;0,37182931;0,4
21,2;0,299060826;0,296603727;0,29
21,5;0,598121651;0,669865906;0,19
20,5;1,196243303;0,438457684;0,08
20;0;0,552370709;0,01
19,8;0;0,466398614;0
19,2;0,299060826;0,432009777;0
18,7;0;0,191287911;0
18,1;0;0,583889143;0
17,8;0;0,187421206;0
17,7;0;0,211449566;0
17,8;0;0,212250511;0
17,6;0;0,165795682;0
17,4;0;0,219459019;0,01
17,3;0;0,202639167;0,05
17,1;0,257447406;0,704831887;0,15
18;2,574474058;0,790533037;0,32
18,8;0,128723703;0,20904673;0,52
19,7;0;0,347610271;0,66
20,7;0;0,904267273;0,72
21,5;2,445750355;0,429306695;0,64
21,2;0,772342217;0,422098187;0,43
20,9;0;1,100498878;0,21
21,6;0;0,535832423;0,11
21,8;0;0,408482116;0,09
22,6;3,99043479;0,142568268;0,07
22,2;0,386171109;0,436515203;0,05
21,5;0,90106592;0,63915437;0,02
19,8;0;0,504595555;0
19,1;0;0,494984211;0
18,5;0;0,241084543;0
18,2;0;0,18501837;0
17,7;0;0,275827138;0
17,5;0;0,240721866;0
17,3;0;0,272244967;0
16,6;0;0,260782021;0
16,4;0;0,270812099;0
15,9;0;0,369680008;0
18,1;0,299060826;0,6046704;0,03
19,4;0;0,684194588;0,1
20,6;1,794364954;0,260782021;0,19
21,4;0,897182477;0,153316902;0,28
22,8;0;0,125375972;0,27
24;0;0,13898822;0,31
23,7;0;0,250035509;0,49
24,8;0,598121651;0,189138609;0,49
25,8;0,598121651;1,121935838;0,49
25,5;0;0,641924975;0,48
26,3;0;0,37182931;0,32
26,5;0,299060826;0,296603727;0,18
26,2;0,598121651;0,669865906;0,09
23,9;1,196243303;0,438457684;0,03
22,6;0;0,552370709;0
22,2;0;0,466398614;0
21,9;0,299060826;0,432009777;0
21,6;0;0,191287911;0
21,2;0;0,275827138;0
20,6;0;0,240721866;0
19,2;0;0,272244967;0
18,8;0;0,260782021;0
18,7;0;0,270812099;0
18;0;0,369680008;0
20,1;0,299060826;0,6046704;0,01
21,6;0;0,684194588;0,05
23,5;1,794364954;0,260782021;0,08
24,7;0,897182477;0,153316902;0,11
25,8;0;0,125375972;0,16
24,9;0;0,13898822;0,22
26,1;0;0,250035509;0,33
27,2;0,598121651;0,189138609;0,37
27,5;0,598121651;1,121935838;0,3
28,4;0;0,641924975;0,28
29;0;0,37182931;0,29
29,7;0,299060826;0,296603727;0,28
28;0,598121651;0,669865906;0,18
24,7;1,196243303;0,438457684;0,07
23,3;0;0,552370709;0,01
22,4;0;0,466398614;0
22,2;0,299060826;0,432009777;0
21,3;0;0,191287911;0
20,3;0;0,275827138;0
20;0;0,240721866;0
20,9;0;0,272244967;0
18,8;0;0,260782021;0
18,8;0;0,270812099;0
18,4;0;0,369680008;0
20,5;0,299060826;0,6046704;0,03
22,7;0;0,684194588;0,13
23,8;1,794364954;0,260782021;0,3
25,6;0,897182477;0,153316902;0,47
26,9;0;0,125375972;0,53
27,2;0;0,13898822;0,52
28;0;0,250035509;0,56
28,9;0,598121651;0,189138609;0,63
28,9;0,598121651;1,121935838;0,66
29,6;0;0,641924975;0,57
30;0;0,37182931;0,43
30,2;0,299060826;0,296603727;0,31
29,2;0,598121651;0,669865906;0,19
26,7;1,196243303;0,438457684;0,07
25,6;0;0,552370709;0,01
25,1;0;0,466398614;0
24,4;0,299060826;0,432009777;0
23,5;0;0,191287911;0
22,4;0;0,275827138;0
21;0;0,240721866;0
21,2;0;0,272244967;0
19,8;0;0,260782021;0
20;0;0,270812099;0
19,3;0;0,369680008;0
20,5;0,299060826;0,6046704;0,01
24;0;0,684194588;0,02
25;1,794364954;0,260782021;0,08
26,2;0,897182477;0,153316902;0,15
27,1;0;0,125375972;0,32
27,7;0;0,13898822;0,57
28,1;0;0,250035509;0,58
29,4;0,598121651;0,189138609;0,35
29;0,598121651;1,121935838;0,2
29,4;0;0,641924975;0,26
29,8;0;0,37182931;0,29
29,9;0,299060826;0,296603727;0,18
29,2;0,598121651;0,669865906;0,09
26,4;1,196243303;0,438457684;0,04
25,2;0;0,552370709;0
24,8;0;0,466398614;0
24,7;0,299060826;0,432009777;0
24,2;0;0,191287911;0
23,7;0;0,275827138;0
23,3;0;0,240721866;0
22,5;0;0,272244967;0
21,8;0;0,260782021;0
21,5;0;0,270812099;0
21,2;0;0,369680008;0
21,8;0,299060826;0,6046704;0,01
23,2;0;0,684194588;0,06
24,9;1,794364954;0,260782021;0,14
25,8;0,897182477;0,153316902;0,23
27,4;0;0,125375972;0,38
28,6;0;0,13898822;0,5
28,8;0;0,250035509;0,53
29,7;0,598121651;0,189138609;0,6
29,8;0,598121651;1,121935838;0,55
30,9;0;0,641924975;0,36
30,7;0;0,37182931;0,18
30,1;0,299060826;0,296603727;0,09
29,4;0,598121651;0,669865906;0,05
27,8;1,196243303;0,438457684;0,02
27;0;0,552370709;0
26,8;0;0,466398614;0
26,5;0,299060826;0,432009777;0
25,9;0;0,191287911;0
25,1;0;0,275827138;0
24,7;0;0,240721866;0
23,6;0;0,272244967;0
23,5;0;0,260782021;0
22,5;0;0,270812099;0
21,7;0;0,369680008;0
22,8;0,299060826;0,6046704;0,01
23,2;0;0,684194588;0,12
23,9;1,794364954;0,260782021;0,31
24,6;0,897182477;0,153316902;0,48
25,7;0;0,125375972;0,6
27,2;0;0,13898822;0,62
29,2;0;0,250035509;0,66
30,1;0,598121651;0,189138609;0,65
31;0,598121651;1,121935838;0,52
31,2;0;0,641924975;0,53
28,9;0;0,37182931;0,49
25,6;0,299060826;0,296603727;0,25
21,6;0,598121651;0,669865906;0,07
21,3;1,196243303;0,438457684;0,01
21;0;0,552370709;0
20,7;0;0,466398614;0
20;0,299060826;0,432009777;0
19,4;0;0,191287911;0
18,2;0;0,583889143;0
18,4;0;0,187421206;0
18,7;0;0,211449566;0
18,7;0;0,212250511;0
19,2;0;0,165795682;0
18,9;0;0,219459019;0
20,6;0;0,202639167;0,05
21,6;0,257447406;0,704831887;0,18
22,1;2,574474058;0,790533037;0,27
23,4;0,128723703;0,20904673;0,29
26,2;0;0,347610271;0,35
27,3;0;0,904267273;0,49
26,9;2,445750355;0,429306695;0,58
26,4;0,772342217;0,422098187;0,61
27,8;0;1,100498878;0,63
27,4;0;0,535832423;0,56
26,4;0;0,408482116;0,41
25,9;3,99043479;0,142568268;0,27
24;0,386171109;0,436515203;0,17
22,4;0,90106592;0,63915437;0,07
21,3;0;0,504595555;0,01
20,8;0;0,494984211;0
20,5;0;0,241084543;0
20,1;0;0,18501837;0
19,2;0;0,275827138;0
18,6;0;0,240721866;0
18,2;0;0,272244967;0
17,7;0;0,260782021;0
17;0;0,270812099;0
16,8;0;0,369680008;0
16,4;0,299060826;0,6046704;0,05
16;0;0,684194588;0,19
16;1,794364954;0,260782021;0,31
16,2;0,897182477;0,153316902;0,35
16,5;0;0,125375972;0,42
17;0;0,13898822;0,45
16,9;0;0,250035509;0,46
17,7;0,598121651;0,189138609;0,54
17,8;0,598121651;1,121935838;0,45
18,1;0;0,641924975;0,24
18,3;0;0,37182931;0,16
18,4;0,299060826;0,296603727;0,11
18,5;0,598121651;0,669865906;0,05
18,4;1,196243303;0,438457684;0,03
18,3;0;0,552370709;0,01
18;0;0,466398614;0
18;0,299060826;0,432009777;0
18;0;0,191287911;0
17,9;0;0,275827138;0
17,8;0;0,240721866;0
17,6;0;0,272244967;0
17,6;0;0,260782021;0
17,4;0;0,270812099;0
17,1;0;0,369680008;0
17;0,299060826;0,6046704;0,04
17,2;0;0,684194588;0,11
17,1;1,794364954;0,260782021;0,2
17,5;0,897182477;0,153316902;0,25
17,5;0;0,125375972;0,27
17,9;0;0,13898822;0,34
18;0;0,250035509;0,4
18,5;0,598121651;0,189138609;0,26
19,1;0,598121651;1,121935838;0,11
19;0;0,641924975;0,11
18,7;0;0,37182931;0,12
19;0,299060826;0,296603727;0,13
18,7;0,598121651;0,669865906;0,07
18,3;1,196243303;0,438457684;0,02
18,2;0;0,552370709;0
18,1;0;0,466398614;0
18;0,299060826;0,432009777;0
